rms,spec_cent,spec_bw,rolloff,zcr,mfccs_0,mfccs_1,mfccs_2,mfccs_3,mfccs_4,mfccs_5,mfccs_6,mfccs_7,mfccs_8,mfccs_9,mfccs_10,mfccs_11,mfccs_12,instrument_type_predicted,instrument_type_name,instrument_identification,instrument_identification_name
0.03755158,3292.3604517473636,3053.5163921295302,6707.5927734375,0.19677734375,-224.25824916320124,40.77864725337852,42.933793221238275,59.177859955289726,14.904377691703429,6.255706352477697,-57.05241942735671,-29.62677211106881,-2.014042912497131,12.969989979977202,-3.0527903030615446,-20.00053020100426,-20.75524424774602,5,percussion,1,Percussion
0.03564086,2262.2441316024647,2894.237895934824,6050.830078125,0.1044921875,-254.85247639943432,93.70516616304138,48.90695821317905,26.238933964831595,36.47810390231802,10.643460886539113,-79.99705718016065,-27.23513411163904,10.709662939809714,0.25905113555717496,6.168592491570516,-13.49851279539536,-20.560743769849196,5,percussion,1,Percussion
0.035185926,2207.9995606551875,2905.5763020439663,6104.6630859375,0.080078125,-269.0658004586443,105.4090280625694,53.718552824462265,4.904574804561564,43.087711451926964,13.015541487914366,-88.28402472155462,-21.811638046003893,11.047470611868288,-3.026456190191399,4.5120513962742,-8.53558868948264,-19.742547481628698,5,percussion,1,Percussion
0.029660536,2273.371127637925,2920.3056239018565,6158.49609375,0.10009765625,-295.1612742074767,100.8981271212929,55.7999186058062,5.251920539474136,41.57833922741847,24.255174409653478,-78.62889183399355,-23.03302744910141,1.23776554159395,3.303690551235272,-1.637269966800598,-6.943866928223171,-18.379802939402843,5,percussion,1,Percussion
0.025427366,3044.7968016838495,3084.4044320236735,6782.958984375,0.16748046875,-295.59183475497053,55.59263063870361,59.87223593022243,36.39714730509701,5.89887361752907,24.93961577975709,-54.54723975199576,-33.4235620741848,-15.60876023269637,6.1557282792594625,-9.243669424322835,-6.4865424363724875,-21.540185006857126,3,plucked_string_instruments,0,Guitar
0.024822414,4672.984228569012,2919.4493876629667,7611.9873046875,0.24560546875,-272.6104208153102,0.4925646493355405,69.02801751893962,45.209038582952104,-32.16791851229308,6.224900437831338,-31.464769894262666,-21.810799824661977,-26.953455591680907,-2.7050924358676056,-10.85715558463761,-6.157507365043463,-18.404025916004812,7,noise,7,Noise
0.023722244,5321.491098370809,2801.2603121173715,8354.8828125,0.2890625,-260.4934953297567,-31.161563237509476,70.0852764557286,51.32244744130979,-28.973191871596818,-7.4476763296998785,-26.549505214672653,-27.51295998311766,-37.337864623297335,-5.94598498596466,-4.794028420770349,-9.555373558856214,-20.446343206672847,4,keyboard,1,Accordion
0.022914955,5539.400751968282,2924.565415006777,8871.6796875,0.26708984375,-266.08249733743173,-43.43548746667887,62.94641195585803,49.9690582136856,-20.81966413951929,-22.75185252788173,-26.77593535526922,-30.973326919220646,-41.01550615984962,-6.905265577956074,4.297296529199403,-13.703522420612169,-21.930379130521132,7,noise,7,Noise
0.020298045,5078.915954978109,3329.591859957838,9173.14453125,0.19189453125,-296.4569165963103,-16.103220685778535,58.56678952119924,40.492417909804814,-15.664012866939622,-23.24812715507145,-19.41718140244717,-28.25252009127078,-41.92526022385778,-12.811248361740372,8.69270289891028,-16.102884878297367,-17.537153686486946,7,noise,7,Noise
0.01690998,2663.7988438989596,3243.773336425979,6869.091796875,0.10546875,-384.40571823640255,63.78955408626936,53.734364747039415,18.68610517706888,-19.042328599989624,-18.357125130381178,-17.669787716483913,-25.789648310477226,-34.80900162194767,-19.46083809528661,2.887408999733743,-11.344472763414409,-11.970867827286764,3,plucked_string_instruments,3,Tapping
0.015565734,1020.3394903541671,1738.7410121855705,1216.6259765625,0.04736328125,-436.0624908089725,131.9877163565073,52.37905021143335,5.6738223012994435,-4.252006235540543,-0.7944213236957643,-22.183528146299423,-19.745140866355875,-24.333348372608917,-18.801896067096376,-1.6133023032852547,-6.480324745260614,-1.6005094766658368,3,plucked_string_instruments,3,Tapping
0.0222708,1523.163873101615,2287.1845755389413,3003.8818359375,0.05029296875,-363.5054649192013,124.37001986963995,31.8375885770514,12.044818669346812,14.17775746621437,15.087655957254576,-38.360281043680274,-13.978749295456247,-15.156854271892879,-9.09816447147795,5.042931664635855,-5.234313107550571,-3.4505128060164907,3,plucked_string_instruments,3,Tapping
0.04523046,1512.8207150628211,2241.8851889003236,2659.3505859375,0.0498046875,-264.5083209946244,137.53616697835088,29.691343173887333,-2.665675821940917,17.62333086588194,18.259710648576913,-44.718239537800244,2.1013720904522204,-0.6874885860937918,-4.266971778987038,5.607288577713723,-2.254559005267111,-5.231042985717936,5,percussion,1,Percussion
0.056586746,1432.6152726940009,2154.833915664258,2336.3525390625,0.052734375,-213.8740073999861,140.17401952410972,29.190285090875314,-3.623429318919216,20.174806819310106,20.85776977867694,-49.02881161167325,14.881352739076394,8.692624150052517,-9.151087142882654,-1.978289751097549,1.9196050829613656,-6.35552032686148,5,percussion,0,Steelpan
0.062856995,1519.9094720700691,2219.098721841438,2605.517578125,0.05322265625,-201.06969348041233,129.97143525661028,27.45775904292989,7.994507989008152,21.215622338835416,13.731987479282655,-47.43617459674825,15.805570350397753,13.045690006666634,-15.780724527112277,-6.24998743638387,4.917618523635874,-1.4125657664560534,5,percussion,0,Steelpan
0.065179884,1500.3302309672226,2249.5888883339644,2627.05078125,0.04833984375,-216.04734240611327,126.67854339074619,33.55582142936246,10.282778411380974,24.635719180043985,12.104310252396658,-45.86101750817542,19.17747607778638,18.714508052714578,-17.819585925649072,-2.116472036914866,9.759216956093834,-4.923215356615776,5,percussion,0,Steelpan
0.055019144,1620.2125337362145,2330.6434378044073,3919.04296875,0.0546875,-237.11967601547613,119.6535255210799,30.81032555006671,6.823321209742423,16.55571145272708,12.591076580648036,-43.55629609331752,28.661909560496163,16.48533346011476,-15.435861419021508,0.2939423224875841,7.481218579802212,-7.603320532263816,7,noise,7,Noise
0.04690145,1641.9232198521404,2229.641720908703,3219.2138671875,0.0546875,-263.0507833509107,120.26287629425867,20.062231604793894,4.078287162856989,13.882713871575916,13.63887737886808,-44.95762046835574,35.93427328831585,12.79905319819877,-17.40402141514906,1.9137681472923287,8.370373352763192,-7.3978276224870765,7,noise,7,Noise
0.041885972,1328.5883034850756,1942.2196058925817,2304.052734375,0.0556640625,-292.1512850382681,137.71153774810455,19.421972883226374,7.001846554973401,12.868153765389321,14.969897957954004,-40.680184677582886,31.72945834944511,7.4149663573552775,-12.721714289079738,4.8827312310397355,10.246354603015497,-3.4129731999991852,5,percussion,1,Percussion
0.03790975,1123.1695179830567,1794.6346032996046,1679.58984375,0.0556640625,-310.46019117361874,147.88002625119597,24.812413060887735,6.074190069536164,13.741257849212614,14.42577371231306,-28.987377751446825,12.194460480382313,3.6449809757758738,-6.576472432105909,3.9186533656820854,4.174987678576921,-4.081055017377022,5,percussion,1,Percussion
0.03646444,977.7687490781609,1667.4984753498381,1399.658203125,0.048828125,-338.5887677381653,155.45671094295528,41.08314537003718,1.4645893134187347,10.74905913429696,19.864583126977195,-24.89384409053963,9.30035968773812,1.4025384981308209,3.200338097863569,6.990394990790557,3.5809847650672095,-1.1686981952858377,5,percussion,1,Percussion
0.03507617,1044.9491586646277,1797.7222481278498,1399.658203125,0.04345703125,-344.0452463751558,150.58434348258612,38.46424346344473,2.492926220545623,3.6233746405021297,12.534334249421127,-7.974772114704342,-0.080150505024498,-6.130695249302392,11.268169562366399,6.997608229069117,0.5053265518346283,-7.347484000717952,5,percussion,1,Percussion
0.033677094,993.7115965986206,1683.7489625221538,1388.8916015625,0.056640625,-349.3633976965294,152.75632119481102,35.61547409029659,6.957914778055253,-3.0382138951843,17.628607099828088,-8.60329993873912,5.0189030982939205,-5.85094803827268,11.690881461470724,10.026380960785875,-5.99035715086109,-2.0794293802820554,5,percussion,1,Percussion
0.033974823,1985.3342298170323,2342.2630839324474,5501.7333984375,0.08740234375,-285.4969571645353,100.40204146425705,18.162541719198074,53.07610656714952,-29.10205971766436,18.460192258075608,-10.047288768699438,23.77018673966291,-17.1719073109413,4.375408422373755,16.749036268633386,-10.900561083327435,-2.6215069344359456,7,noise,7,Noise
0.036083538,2972.1968888929687,2447.2855167478515,5878.564453125,0.1181640625,-225.73225384586652,58.588060609394795,7.795591666157491,73.50859551552966,-29.882973383200895,-0.2499148911982998,-13.498402995982165,27.365411307193604,-11.07354031072289,-2.0417524306664756,8.64007103089557,-4.789254227506789,0.2770804749527325,7,noise,7,Noise
0.03730448,3171.6708976734,2361.2027511261085,5857.03125,0.15478515625,-202.9862386771836,39.058667942909246,0.4222837551176156,82.33512707734772,-18.041986917947398,-7.443686532332284,-13.490431305168102,30.10788692018316,-1.5856427422539454,-3.6246867799444797,5.563659572296748,1.3152240285400085,2.4637466429529926,3,plucked_string_instruments,2,Acoustic guitar
0.03718721,3067.8975923978824,2332.845198687048,5813.96484375,0.15966796875,-200.45302714113902,41.9306236285081,-4.203029779218626,77.73031588701437,-14.042118042708555,-11.617997919821388,-17.54837210517416,30.52789507735193,-0.15384402232506555,-8.743388970767501,5.948941837642771,1.0354481365537738,-0.4222173073534234,3,plucked_string_instruments,2,Acoustic guitar
0.036204796,2922.103285092867,2329.7513700629843,5717.0654296875,0.1396484375,-213.46526721379237,51.59153828514273,-6.047069103509603,75.20366906210023,-9.539643520134096,-11.409234394284768,-22.39713712410199,31.905850086418734,4.221765051791042,-11.385874199496607,6.468547161105215,-2.059570289497467,1.1910357007077594,3,plucked_string_instruments,2,Acoustic guitar
0.033086628,2704.3573790229248,2366.6299588433717,5738.5986328125,0.1123046875,-231.47646594023163,64.61440524320696,-2.3664202290728125,70.85777751134898,-9.987544696190525,-6.645170350807335,-24.587446301996067,32.16157658821277,1.5675774722610145,-8.86493765464925,5.040719050020096,-1.0476147471386716,3.2588649682309256,7,noise,7,Noise
0.030208237,2129.896481130342,2244.240335480062,4888.037109375,0.07958984375,-267.04022854576203,89.83211659444818,0.982242701140754,63.93989765759599,-11.402351115074858,-7.88217916558086,-22.976603271985006,31.16519724952522,-4.933530477109379,-5.590213986785094,0.4314402197989533,-1.544363320072697,1.6504798146030828,7,noise,7,Noise
0.028956614,1260.4932074721996,1771.7492580578644,2540.91796875,0.060546875,-322.20893019719136,129.3015884089299,14.90269636206681,44.561873792098616,-4.896984379501653,-8.02425951683212,-14.421272065511237,22.741074997948065,-4.637977088915842,-0.2531260075112257,3.2224753316740173,-6.08357143969184,0.010845592127595616,3,plucked_string_instruments,3,Tapping
0.028050065,1029.1959972694194,1733.4645764851623,1399.658203125,0.04736328125,-353.8035506365742,154.12644498705095,30.3134358745945,17.82953287917713,-4.157970944914078,3.2474980901532255,-11.568949965867052,8.724227264956031,-5.9460920069226155,-3.8160169293531405,10.276945100328348,-13.743704552902194,-4.645801195578012,3,plucked_string_instruments,3,Tapping
0.027288478,1019.016755697176,1764.200318881645,1184.326171875,0.04638671875,-360.62463809520364,155.4523376284393,37.32750270591994,16.052762964149,-6.414811580168088,6.114685170180826,-8.77815607042643,5.245007178662624,-6.291275013754528,-0.9029670973681301,11.50171618474496,-12.50170558033307,-4.286023666731972,3,plucked_string_instruments,3,Tapping
0.026843803,834.7248467633307,1482.435918932814,1033.59375,0.0439453125,-382.7294270679165,160.98137607856455,49.14222145890378,13.805711260756603,-3.3385432740707905,2.570129722334236,-6.782017432862977,3.733959250939496,-6.846947659488574,-1.9494424195037667,13.302701607559282,-7.043689660077917,-4.931161959963459,3,plucked_string_instruments,3,Tapping
0.02601909,904.4214064699465,1625.2831387007166,1055.126953125,0.0439453125,-380.5734257929135,162.054771467866,41.91098929736091,10.888589188825165,-0.520830349221523,4.445447283139708,-5.03884369324112,-2.8512198200031444,-4.532166533101331,1.2299707884805207,9.29698937323674,-5.443885397496905,-7.047099998490063,3,plucked_string_instruments,3,Tapping
0.025169438,717.610204716571,1303.953638285686,818.26171875,0.04443359375,-398.6489254985934,170.99629119257656,54.092825935048765,4.020075949580142,2.362712915742259,2.394829597090145,-3.5934077120857086,-4.850570672269739,-1.8331331214948479,5.980535925018675,7.0350523323594185,-1.2982507625596946,-5.983189049185508,3,plucked_string_instruments,0,Guitar
0.02484155,861.191374400006,1597.3440156019178,1044.3603515625,0.0419921875,-394.90717538545965,162.5768889860442,44.08742719180381,11.521857055827873,6.403069742892953,2.1231934482914294,-1.765888599252571,-7.458113929598511,-3.4129204603636007,3.9185518404565576,5.426798159925768,0.4753906938077152,-7.6839438497085615,3,plucked_string_instruments,3,Tapping
0.02409946,745.0468037941378,1372.7584974854897,818.26171875,0.04248046875,-406.2911482726191,164.55014166933313,52.46075952562989,6.355540568646103,5.664353478063253,4.244181981115748,-0.2351032032575741,-4.635750915544645,-3.903530677895403,3.8179258977722283,6.786715789830469,1.3160887480478258,-7.103501713564357,3,plucked_string_instruments,3,Tapping
0.023271205,928.5896009639241,1695.5945661199287,1162.79296875,0.04345703125,-388.99014393097417,159.24415114058908,39.874553372132354,14.670485985591121,5.659295789739479,3.256171748146934,-0.8408164755284426,-6.358835762211948,-2.0615121996097665,3.8996120721483987,6.352575603172621,0.5816660148026735,-7.874245669388681,3,plucked_string_instruments,3,Tapping
0.0227271,902.1419524926816,1661.7096488878296,1098.193359375,0.044921875,-393.8176862239972,157.5576032073859,39.870207167987815,13.38289210469194,6.025731054747647,3.1817192431397183,-0.5364199807326444,-7.270082271946492,-2.992484479592049,3.7343441145380685,5.4692529754278905,-2.150229231876391,-12.306766161998173,3,plucked_string_instruments,3,Tapping
0.02190213,730.4942362988604,1356.6010948102341,818.26171875,0.0419921875,-412.16290389787275,160.93876831166654,53.94459854463436,7.406511905319131,6.936403712138401,5.747977746238069,-0.662198440355777,-5.8494375843041695,-3.912163505625336,6.542156669514178,10.730897062152872,0.5661586219589543,-13.26722430037274,3,plucked_string_instruments,3,Tapping
0.021266092,933.9897119198182,1704.228192875169,1162.79296875,0.04052734375,-398.2329131829342,155.89811623629515,40.64896748403765,12.403408985222917,4.364897231792337,0.3828048422799078,-1.2987057488855842,-6.043772684483493,-0.653181520846791,6.969108504404725,8.093888423108309,-1.3352029073322906,-14.85226851244612,3,plucked_string_instruments,3,Tapping
0.021120526,949.5818607269226,1768.778648608142,1108.9599609375,0.03955078125,-400.5331539212513,152.8809872694322,41.24348898762016,15.662785748167815,5.332840654808682,0.11208592691395014,0.16929818399566884,-1.8310129317081225,3.104235936601152,7.2767369349041315,6.668246540723786,-1.5379272372230948,-12.662653501350794,3,plucked_string_instruments,3,Tapping
0.020588161,740.947521488265,1441.9243840286185,807.4951171875,0.03564453125,-423.32289705488233,153.35183283846865,56.89951710683204,9.168532628638843,4.10930281578584,4.182810724432599,3.535177019671935,2.685149431932021,2.0665676948551943,6.823863179462085,9.994582670411708,1.0490561814788322,-15.03370730698777,3,plucked_string_instruments,3,Tapping
0.019793628,686.3626798179084,1331.5261058615545,710.595703125,0.03564453125,-434.11409390873297,149.49410776016038,64.0402421053419,9.594530339109621,0.7539019287294964,5.337354793473549,4.217695752070482,2.4574046941048486,5.354185678607374,10.09218336951859,10.275327867881057,0.4742229750952516,-16.300244245905905,3,plucked_string_instruments,3,Tapping
0.019017046,596.9131309010112,1160.039761174658,710.595703125,0.03369140625,-440.48808978656376,147.68772231013128,71.79401966655857,15.826046381419133,1.6851986259736123,5.896193059362596,3.811323360420001,-2.512548928379497,-0.44974521942296003,9.303948992591582,13.93745146563936,5.118499956784683,-12.546760050007913,0,woodwind,0,Clarinet in Bb
0.018002724,819.1270849077521,1611.1290178655956,807.4951171875,0.03173828125,-431.02219035616844,147.06568479408247,59.825473288957106,16.055482998833313,5.949014788000011,-0.8312802667158263,-3.239872058266722,-1.6499137991327189,0.9089018954726233,7.422045182567121,10.840216432936135,2.3561096062963562,-13.14395601787044,3,plucked_string_instruments,3,Tapping
0.01687094,826.6477363994702,1627.8130866624058,807.4951171875,0.0302734375,-431.50953306296833,144.84187837082618,57.954303442711364,18.191830061309762,8.931457814636863,-0.6875343065279027,-5.025588855187053,-3.3941780973877123,0.8063942838233462,8.820469795746138,11.640808588750932,2.2234763433315656,-12.916974464943848,3,plucked_string_instruments,3,Tapping
0.016367482,1019.3968104718363,1897.7817656804032,1184.326171875,0.02880859375,-417.06067355821807,143.92576084581015,47.840356757362116,22.530969960221405,7.22520890179098,-5.020268952416513,-5.216673621537399,-4.875079002368489,0.9007232600171277,6.329827142487564,7.115175796571435,1.3415746804250634,-11.09256456017028,3,plucked_string_instruments,3,Tapping
0.015993131,980.0393767145927,1856.1256555299929,1022.8271484375,0.02880859375,-423.7343869186098,140.61554336999694,49.38798940255647,23.176911851775976,8.322622180178527,-4.969757974901436,-4.399441168898783,-2.642137454418454,2.1674063134647055,6.125066993829325,4.888090963691714,-0.6168238663114295,-11.45094016150514,3,plucked_string_instruments,3,Tapping
0.015397623,705.1030442793871,1440.9200639855403,710.595703125,0.0283203125,-446.77250151293055,138.48974096482425,68.45093610800268,23.007695278584645,6.499825793299763,-2.060566954739003,-4.753443414238644,0.6808274892377093,6.203698887739716,7.630845893055297,6.366145532137457,0.4690157612135589,-10.385750955419288,3,plucked_string_instruments,3,Tapping
0.014871536,966.7315979869768,1857.224062039017,979.7607421875,0.02734375,-433.23268391685025,137.6224950134585,53.30210494641174,23.162540927611225,10.142284078773482,-3.712633966430263,-3.7512430482073142,0.05923556735912311,3.3381974951976336,6.175649231863828,3.0422969040623657,-3.6074520834239467,-11.768267849727671,3,plucked_string_instruments,3,Tapping
0.014359027,978.2979385428455,1877.2232413519798,1076.66015625,0.02587890625,-432.0957494283883,138.86656954074834,53.443766011237216,22.686895058385065,10.392107435227032,-2.727367981829862,-2.548489638348921,1.3110132705454258,4.4507962162941705,7.358622419728785,4.4220397676881955,-2.339569497793892,-10.819806461338649,3,plucked_string_instruments,3,Tapping
0.01358813,887.3907749599759,1780.075566964132,818.26171875,0.0234375,-447.08061423750223,132.89734750312442,61.14047584279021,24.97493457595383,12.463277794995378,-0.15047831380586074,-4.383491019106299,0.7541541071835182,5.028103178202507,7.184468136560121,5.925496022418273,-1.3693221451594395,-10.858744700898914,3,plucked_string_instruments,3,Tapping
0.012995491,841.9535777298705,1716.339070145941,818.26171875,0.02197265625,-452.56734581075773,130.625173011508,63.232801020717375,23.502577111189822,11.727257971104022,2.973425626346062,-3.1512445909207756,0.3957796590708655,7.326106436583556,10.417463311823196,7.398979269491189,-2.7650824862121857,-15.400663984421792,3,plucked_string_instruments,3,Tapping
0.012511582,706.8805606919504,1494.1745972898914,710.595703125,0.0205078125,-459.40256576070493,129.12860842236034,70.82687845586887,27.084831376506692,11.116272262583813,5.412234511762952,-1.5342975293369718,-3.200605368821603,4.618116996542189,12.259182861135837,8.931810567528686,-4.159005143502363,-16.959757311689312,3,plucked_string_instruments,3,Tapping
0.0117953215,773.7640614484783,1614.0707532618264,710.595703125,0.02099609375,-464.1505995510198,123.51228204623558,69.39718229076985,31.354277370828342,16.535274380932293,5.24436785269865,-7.916768583339785,-10.40130271487026,0.9437387638898145,12.350272261484793,11.064176384949537,-1.9854852289227671,-16.199577398067184,3,plucked_string_instruments,3,Tapping
0.011307778,738.4220604400447,1551.694556595512,710.595703125,0.021484375,-463.7091735826397,124.22190510493348,69.54742872847757,30.65788706584335,17.04368456055176,7.972168875030489,-6.257046879130183,-12.81878764097059,-3.090517619095623,10.892466742969821,11.974824036987954,-1.74825232049177,-17.204513048199725,3,plucked_string_instruments,3,Tapping
0.011029959,1016.3658615759807,1943.5110786156615,1410.4248046875,0.02197265625,-447.8665286481909,129.1748980538507,55.3758088357921,24.328478691080377,19.41982230904808,7.352713818629513,-5.581927858093852,-10.125835468300057,-6.499098481419965,3.3058763685309716,7.690976416713508,-1.153629419869338,-13.315459875333932,3,plucked_string_instruments,3,Tapping
0.010684968,996.2073087601798,1920.9028247104138,1410.4248046875,0.02197265625,-451.63534160938565,125.96803709367431,55.37931397412285,25.832584081055856,21.402019462664917,7.902118572199056,-7.397051805320856,-11.503584570941685,-5.642513593995661,4.603004183023856,7.7826516466455375,-2.072855144842622,-13.864552053458729,3,plucked_string_instruments,3,Tapping
0.010483258,714.3689399393487,1523.3040063711012,710.595703125,0.0224609375,-465.91145324360525,121.49422189961683,66.3824357583459,26.22361611385663,15.10892408090312,13.203597710836846,3.1864706849299234,-7.971156377845393,-6.334229411360079,5.182728220999315,10.302097097980262,0.8579015035101425,-14.013641728405068,3,plucked_string_instruments,3,Tapping
0.010149153,986.8467149721132,1912.1881099539132,1399.658203125,0.021484375,-456.84349037383345,123.66258265433763,55.6161803233812,19.22089254841608,14.929578191804442,11.929687653243633,2.7872877272434646,-4.291153304438341,-5.040223190126031,1.0868352541942583,7.177564962240937,2.309229484612366,-11.128111945167898,3,plucked_string_instruments,3,Tapping
0.009623882,1000.1192310607042,1930.7695205896862,1410.4248046875,0.02099609375,-456.5904623289864,123.30920144821657,54.581615987459685,19.475391378720538,17.239110984999805,14.211538471541076,3.430899955193433,-3.7148684376731187,-2.751872083627448,3.7477636197565802,7.763369716021,0.8928180522956272,-11.951606988282682,3,plucked_string_instruments,3,Tapping
0.009162429,892.5036960895295,1809.0880322657524,1324.2919921875,0.02099609375,-469.6248502214109,116.27001813953247,61.381919733524796,22.251356837441744,13.859847162827133,16.140445898067743,9.223599805065517,-2.962787047374154,-6.048758281978583,1.5629717913580625,7.159917565642656,0.8875394769416369,-12.301307981469234,3,plucked_string_instruments,3,Tapping
0.00867939,820.1549383834399,1736.9966040944348,1087.4267578125,0.02099609375,-480.81781220474954,106.64911594224485,63.07017995121521,28.887579915077207,18.18508120993154,17.82286350300566,10.72267221316695,-1.761162961177056,-5.948748493702729,1.7285303434429284,8.240384415410752,1.506383730341586,-13.161859483642786,3,plucked_string_instruments,3,Tapping
0.008265026,932.5253800264004,1880.971346942927,1399.658203125,0.02099609375,-474.71774075093714,109.85933991058228,58.78063000413422,25.94265424278911,20.39692897555662,18.882323000550947,7.328583527245746,-3.8227534664828853,-2.7953756057679566,5.066122147300586,6.630244558166485,-1.904405396714221,-12.157232943676163,3,plucked_string_instruments,3,Tapping
0.007936859,1043.8027942889912,2026.24955146788,1496.5576171875,0.021484375,-476.36672934035215,106.37601410736886,54.451729884461926,23.534483617633796,20.21664969208083,19.190626833357527,8.115377031414251,-2.209289936790979,-2.3420778279860857,2.9167257038788073,3.8059165857663215,-3.347053220456947,-13.222524766879765,3,plucked_string_instruments,3,Tapping
0.014558901,822.6594367419896,1659.02619527779,1259.6923828125,0.02685546875,-468.502845398777,112.88304452897174,53.66314872114481,21.875265624958324,21.31696216778424,17.764380844881277,0.4661112534442644,-9.694708636667213,-3.0578883360391647,4.413619443193827,-0.27568639048513144,-10.637396583640033,-15.526923567646453,3,plucked_string_instruments,3,Tapping
0.029371006,747.864501270993,1095.3825994574065,1248.92578125,0.03564453125,-386.7663587826471,175.65472052080392,34.571596593960635,-12.912857454299413,9.31596684789329,7.79048675068855,-20.107528016865526,-30.256548466444734,-18.622022098496004,-7.7551688740493585,-8.260440505245494,-11.723173854668357,-7.357641693886564,3,plucked_string_instruments,0,Guitar
0.0369395,727.5030392159181,862.4704649934461,1248.92578125,0.04443359375,-355.0284767998826,198.10738176448575,25.993291729496452,-23.502598547684997,4.33303622669916,-1.6373372273204434,-28.53475265963855,-31.92125036791409,-20.176945782474846,-10.137482402223945,-8.601712279010197,-13.87674316537273,-9.93151803528332,1,brass,1,French Horn
0.043003682,733.8703201280894,716.1870136192015,1259.6923828125,0.05224609375,-363.68371143249846,190.0600972296809,25.55282753093679,-20.003080264374027,7.016204121388677,-1.5841387568766363,-28.015319707619284,-26.08760901655753,-11.289745344530699,-5.931810163762987,-9.673596296042241,-13.329107667786733,-4.935020060081232,1,brass,1,French Horn
0.04525439,768.9724319969298,847.7259835440259,1313.525390625,0.0556640625,-381.3701149722708,173.51206371586807,22.61413523212253,-16.77140022762156,11.50763078712131,0.45310863736819207,-29.36938814715129,-23.00867766742067,-2.0698049799694616,-0.8958099762474512,-9.740861571453603,-9.572907733381498,0.769295570912395,1,brass,1,French Horn
0.04113211,754.5994549854917,768.4498025223603,1550.390625,0.056640625,-393.1635147533218,166.35158977941813,29.673787811780414,-8.446505350463951,13.256843297957673,-0.8337737399948378,-29.170660812242325,-19.442350187278812,3.8868571823983817,3.3453078449972953,-8.652988883164552,-8.21359552969776,4.630277563183551,1,brass,1,French Horn
0.038377654,767.7799110733257,862.1465439420305,1335.05859375,0.05517578125,-401.28430457398457,161.92055698625188,34.095567049827814,-6.166721541389673,10.601432990126604,-2.6158089883696514,-28.0766134837004,-16.456752247850673,7.119449956444077,2.5103419720853464,-14.045278722681132,-11.830351902096869,5.300487171665548,3,plucked_string_instruments,0,Guitar
0.03539691,819.4290325821785,1023.1887856514907,1550.390625,0.05322265625,-404.48616987325033,157.89130503970517,32.593364097052685,-3.9570762072223022,13.62695879474492,-2.2408102988283973,-29.883371862070575,-17.97751071111157,7.1335391023080845,3.594310261248923,-13.956463561911292,-14.02694514208654,3.475577510772293,3,plucked_string_instruments,0,Guitar
0.03400469,835.2962697415718,1005.2973604281735,1561.1572265625,0.0517578125,-405.15980327688146,154.67899032874948,27.00743594357153,-8.166894230827316,10.732466071243742,-5.8455294102998385,-33.0011874807366,-19.07640482708852,7.403165294734981,5.102347752686828,-11.09635950225952,-11.706961357442982,3.0361127626049824,3,plucked_string_instruments,0,Guitar
0.033440515,945.0584660392979,1303.262048598863,1561.1572265625,0.04931640625,-402.1284084332779,152.11435773319275,20.254207653998126,-6.95496363069257,14.416043417677828,-7.20763333176431,-35.756884812247314,-22.11424493798682,4.627118041353217,6.957322985039632,-7.008262953574189,-10.646960791747093,1.4633919193466958,3,plucked_string_instruments,0,Guitar
0.032440346,791.8133522860078,993.049217161456,1238.1591796875,0.04931640625,-413.06531936508367,151.97873639423972,35.85565556808763,0.3606078633270062,14.040684394765151,-6.106658665657157,-37.96170775780875,-24.776120880899846,9.745180600270906,13.805578126819118,-5.644234453947098,-12.394586349421788,-1.683725728051034,3,plucked_string_instruments,0,Guitar
0.031059435,825.84579202201,1061.506285400923,1507.32421875,0.05029296875,-417.5651081881646,149.94070948172094,37.81209584299648,-1.0512849137301536,11.082942520132223,-5.100743913330026,-35.60894557339489,-24.303483571807632,10.564607061513172,15.40735726005287,-5.037566882937224,-11.850412425634978,-0.8474067744915428,2,bowed_string_instruments,0,Cello
0.029990943,820.6168259488696,1040.621673807646,1518.0908203125,0.0498046875,-417.08736185711865,150.6893655552032,37.8907469374863,-2.2375191863009376,10.386842753056687,-3.6557127774430525,-33.58586448358096,-24.199731973511945,9.026976356096316,14.935302306745376,-2.3934767206788354,-7.162670771456973,2.4134951159320432,2,bowed_string_instruments,0,Cello
0.028763574,809.8541929757379,1052.0901448582026,1313.525390625,0.04931640625,-420.45115243878917,148.052528967248,39.023590303836905,0.5111521952287564,12.500238318075601,-2.5221413389908403,-33.27125486512419,-24.79138014363707,7.857661661808658,13.88148064262343,-2.7535090094014616,-6.566606590717141,3.3629917629135626,3,plucked_string_instruments,0,Guitar
0.027246375,959.4854733719692,1396.2161419084948,1561.1572265625,0.04833984375,-418.12860241895345,144.14454414152146,29.992936255034422,-0.2515638736508783,16.067974435371475,-3.150423299364206,-33.82186430334769,-22.945742512940484,8.11281868588512,13.475246073323104,-2.628273182875917,-8.290411266249913,1.8625516568731504,3,plucked_string_instruments,0,Guitar
0.0261774,878.4523367468865,1219.3592484178798,1561.1572265625,0.0478515625,-422.00602243700376,144.21377568589577,35.282203921911446,1.4766610244138019,15.482379870716183,-3.0405307939394826,-36.5729088852642,-27.250699664515743,7.788307160889081,15.999073822945011,-1.4588126067144926,-9.00054484448635,1.396848354429578,3,plucked_string_instruments,0,Guitar
